PPID,Beep,Reported,Estimated,PropPos
805223,34,6,0.966903189,1
805223,35,6,0.838175618,1
805223,2,5,0.966903189,1
805223,3,5,0.806951463,1
805223,4,6,0.888365416,1
805223,5,5,0.966903189,1
805223,6,6,0.806951463,1
805223,7,5,0.806951463,1
805223,36,5,0.806951463,1
805223,37,6,0.838175618,1
805223,38,6,0.806951463,1
805223,39,6,0.966903189,1
805223,40,6,0.806951463,1
805223,42,6,0.838175618,1
805223,43,5,0.806951463,1
805223,44,6,0.838175618,1
805223,45,6,0.838175618,1
805223,46,6,0.935152947,1
805223,47,6,0.806951463,1
805223,48,6,0.844717825,1
805223,49,6,0.838175618,1
805223,50,6,0.838175618,1
805223,51,6,0.806951463,1
805223,52,6,0.806951463,1
805223,53,6,0.844717825,1
805223,54,6,0.966903189,1
805223,55,6,0.838175618,1
805223,56,6,0.838175618,1
805223,57,6,0.838175618,1
805223,58,6,0.838175618,1
805223,60,6,0.806951463,1
805223,61,6,0.966903189,1
805223,62,6,0.838175618,1
805223,63,6,0.838175618,1
805223,64,6,0.806951463,1
805223,65,6,0.966903189,1
805223,66,6,0.838175618,1
805223,67,6,0.966903189,1
805223,68,6,0.806951463,1
805223,69,6,0.806951463,1
805223,70,6,0.966903189,1
805223,8,6,0.838175618,1
805223,9,6,0.838175618,1
805223,10,6,0.966903189,1
805223,11,6,0.838175618,1
805223,14,6,0.806951463,1
805223,71,5,0.966903189,1
805223,72,5,0.838175618,1
805223,73,6,0.806951463,1
805223,74,6,0.838175618,1
805223,75,6,0.838175618,1
805223,76,6,0.838175618,1
805223,77,6,0.966903189,1
805223,78,6,0.838175618,1
805223,79,7,0.838175618,1
805223,80,6,0.966903189,1
805223,81,6,0.966903189,1
805223,83,7,0.838175618,1
805223,84,6,0.844717825,1
805223,85,6,0.966903189,1
805223,86,6,0.838175618,1
805223,87,6,0.838175618,1
805223,88,6,0.806951463,1
805223,89,6,0.838175618,1
805223,90,6,0.838175618,1
805223,91,6,0.838175618,1
805223,92,6,0.966903189,1
805223,93,7,0.844717825,1
805223,94,6,0.838175618,1
805223,95,6,0.966903189,1
805223,97,6,0.844717825,1
805223,98,5,0.966903189,1
805223,102,6,0.966903189,1
805223,103,6,0.966903189,1
805223,104,6,0.966903189,1
805223,105,5,0.966903189,1
805223,15,6,0.806951463,1
805223,16,5,0.806951463,1
805223,17,6,0.806951463,1
805223,18,6,0.806951463,1
805223,19,6,0.838175618,1
805223,20,7,0.838175618,1
805223,21,6,0.806951463,1
805223,106,7,0.966903189,1
805223,107,6,0.838175618,1
805223,108,6,0.966903189,1
805223,109,6,0.838175618,1
805223,110,5,0.966903189,1
805223,111,6,0.806951463,1
805223,113,6,0.966903189,1
805223,114,6,0.838175618,1
805223,115,6,0.844717825,1
805223,116,6,0.838175618,1
805223,117,6,0.966903189,1
805223,118,6,0.966903189,1
805223,119,6,0.966903189,1
805223,120,5,0.966903189,1
805223,121,6,0.838175618,1
805223,122,5,0.838175618,1
805223,123,6,0.844717825,1
805223,124,6,0.838175618,1
805223,125,6,0.966903189,1
805223,126,6,0.966903189,1
805223,127,6,0.966903189,1
805223,128,6,0.966903189,1
805223,129,6,0.966903189,1
805223,130,6,0.838175618,1
805223,131,6,0.966903189,1
805223,132,6,0.966903189,1
805223,133,6,0.966903189,1
805223,134,6,0.966903189,1
805223,135,7,0.966903189,1
805223,136,6,0.838175618,1
805223,137,6,0.966903189,1
805223,138,6,0.966903189,1
805223,139,6,0.838175618,1
805223,140,6,0.966903189,1
805223,23,6,0.838175618,1
805223,26,6,0.838175618,1
805223,27,6,0.844717825,1
805223,28,6,0.806951463,1
814024,1,4,0.235222877,0
814024,2,6,0.83077011,0.5
814024,3,5,0.569368603,0
814024,4,6,0.877860753,1
814024,5,4,0.25387319,0
814024,6,4,0.856650225,0.5
814024,7,6,0.842283054,1
814024,8,5,0.647335388,0
814024,9,5,0.704920111,1
814024,10,5,0.694020962,1
814024,11,5,0.200936812,0
814024,12,4,0.53640072,0.5
814024,13,6,0.286595192,0
814024,14,3,0.326726626,0.2
814024,15,3,0.235222877,0
814024,16,3,0.5403347,0.5
814024,17,5,0.245648687,0
814024,20,4,0.879296933,1
814024,21,5,0.788387647,1
814024,22,3,0.147937268,0
814024,23,5,0.902206215,1
814024,24,6,0.823513337,1
814024,25,5,0.349160869,0.333333333333333
814024,27,5,0.2845066,0.666666666666666
814024,28,4,0.198099744,0
814024,29,4,0.877860753,1
814024,30,5,0.090510064,0
814024,31,4,0.251005329,0
814024,32,4,0.688849478,0.5
814024,33,6,0.320150383,0
814024,35,4,0.245208422,0
814024,1,5,0.250563385,0
814024,2,3,0.377327835,0
814024,3,4,0.32775034,0.333333333333333
814024,5,4,0.709471567,1
814024,7,5,0.536991227,0.666666666666666
814024,36,4,0.33430384,0.5
814024,42,4,0.09747333,0
814024,44,3,0.176076767,0
814024,47,3,0.232901651,0
814024,48,2,0.407162412,0.333333333333333
814024,49,3,0.263464722,0.5
814024,50,3,0.197997465,0.333333333333333
814024,55,6,0.877860753,1
814024,56,4,0.25387319,0
814024,57,6,0.886853839,1
814024,58,5,0.736891842,0.666666666666666
814024,59,3,0.6695297,0.5
814024,60,2,0.259724772,0.25
814024,61,5,0.863326179,0.375
814024,62,6,0.966903189,1
814024,63,3,0.222933815,0
814024,64,5,0.692508282,0.5
814024,65,6,0.709471567,1
814024,66,6,0.172514789,0.5
814024,67,5,0.935152947,1
814024,69,5,0.828608171,0.5
814024,8,5,0.185905492,0
814024,9,3,0.163378478,0
814024,11,6,0.871751759,1
814024,12,4,0.405526387,0.5
814024,13,6,0.968860116,1
814024,71,5,0.85839149,1
814024,76,6,0.385263491,0
814024,77,6,0.864239962,1
814024,78,3,0.200633317,0
814024,79,4,0.792095943,1
814024,80,4,0.607413753,1
814024,81,5,0.282952281,0.25
814024,82,3,0.235222877,0
814024,83,5,0.877860753,1
814024,85,5,0.855932773,1
814024,86,5,0.858683926,1
814024,87,5,0.186477695,0
814024,88,5,0.154118006,0
814024,89,6,0.976059038,1
814024,90,6,0.607413753,1
814024,91,5,0.607413753,1
814024,92,5,0.225722123,0.666666666666666
814024,93,6,0.607413753,1
814024,94,5,0.468779402,1
814024,95,4,0.28883206,0
814024,97,5,0.700889647,0.5
814024,98,5,0.895781035,0.666666666666666
814024,100,5,0.516385774,1
814024,101,5,0.218659128,0.666666666666666
814024,102,5,0.200936812,0
814024,103,5,0.660724215,1
814024,104,3,0.290935981,0.333333333333333
814024,105,3,0.198099744,0
814024,15,5,0.832400623,0.666666666666666
814024,16,5,0.433143789,0.666666666666666
814024,17,4,0.200936812,0
814024,18,5,0.687293866,1
814024,19,5,0.784329351,1
814024,20,3,0.229317767,0
814024,21,4,0.242812628,0
814024,106,3,0.321377613,0
814024,107,4,0.154752432,0
814024,108,5,0.385263491,0
814024,109,4,0.138972641,0
814024,110,5,0.466285473,0
814024,112,5,0.784329351,1
814024,114,5,0.888365416,1
814024,115,5,0.746059368,1
814024,116,4,0.607413753,1
814024,120,5,0.210225441,0.333333333333333
814024,122,5,0.961545623,1
814024,123,4,0.844717825,1
814024,124,2,0.200936812,0
814024,125,6,0.88922146,0.5
814024,126,5,0.607413753,1
814024,127,5,0.881087339,1
814024,128,6,0.966903189,1
814024,130,6,0.12964345,0
814024,131,3,0.180652568,0.666666666666666
814024,132,6,0.295914968,0.5
814024,133,6,0.260691418,0
814024,135,2,0.249132579,0.5
814024,139,5,0.152819415,0.25
814024,22,2,0.286595192,0
814024,24,3,0.259699893,0.333333333333333
814024,25,2,0.166719168,0
814024,26,6,0.626398011,1
814024,27,5,0.933161338,1
814024,28,5,0.74325139,1
829286,5,7,0.660724215,1
829286,6,5,0.200936812,0
829286,7,5,0.870875374,1
829286,9,5,0.844717825,1
829286,10,5,0.933318133,1
829286,12,7,0.838175618,1
829286,13,5,0.200936812,0
829286,16,3,0.123329647,0
829286,17,5,0.377327835,0
829286,19,1,0.218694839,0
829286,20,5,0.91440677,1
829286,21,5,0.140615185,0
829286,22,6,0.516666405,1
829286,23,6,0.72135896,1
829286,24,5,0.838175618,1
829286,25,5,0.319818753,0
829286,26,5,0.91440677,1
829286,27,6,0.516666405,1
829286,28,5,0.56420314,1
829286,29,5,0.966903189,1
829286,30,6,0.966903189,1
829286,31,6,0.852683859,1
829286,32,6,0.966903189,1
829286,33,5,0.966903189,1
829286,1,7,0.938764615,1
829286,2,5,0.25387319,0
829286,3,7,0.56420314,1
829286,4,5,0.966903189,1
829286,5,6,0.5265319,0
829286,6,5,0.319818753,0
829286,7,6,0.140615185,0
829286,36,5,0.516385774,1
829286,37,6,0.385263491,0
829286,38,5,0.385263491,0
829286,39,5,0.72135896,1
829286,43,6,0.385263491,0
829286,45,6,0.385263491,0
829286,48,5,0.516385774,1
829286,49,6,0.385263491,0
829286,50,1,0.123790363,0
829286,53,6,0.966903189,1
829286,54,6,0.966903189,1
829286,55,6,0.385263491,0
829286,56,6,0.966903189,1
829286,60,6,0.385263491,0
829286,61,6,0.385263491,0
829286,62,6,0.966903189,1
829286,63,6,0.516385774,1
829286,64,7,0.385263491,0
829286,65,7,0.385263491,0
829286,66,7,0.966903189,1
829286,67,6,0.966903189,1
829286,68,7,0.966903189,1
829286,69,6,0.385263491,0
829286,8,6,0.25387319,0
829286,9,5,0.385263491,0
829286,10,6,0.72135896,1
829286,11,6,0.966903189,1
829286,12,6,0.385263491,0
829286,13,6,0.385263491,0
829286,14,6,0.385263491,0
829286,71,7,0.966903189,1
829286,72,6,0.385263491,0
829286,76,7,0.966903189,1
829286,77,6,0.966903189,1
829286,78,6,0.385263491,0
829286,80,7,0.966903189,1
829286,82,7,0.966903189,1
829286,83,7,0.966903189,1
829286,84,5,0.385263491,0
829286,85,6,0.966903189,1
829286,86,6,0.385263491,0
829286,87,6,0.966903189,1
829286,88,7,0.966903189,1
829286,89,6,0.966903189,1
829286,90,6,0.385263491,0
829286,91,5,0.966903189,1
829286,92,6,0.966903189,1
829286,93,7,0.385263491,0
829286,94,6,0.385263491,0
829286,95,6,0.966903189,1
829286,96,6,0.966903189,1
829286,97,6,0.385263491,0
829286,98,6,0.966903189,1
829286,99,6,0.385263491,0
829286,100,6,0.966903189,1
829286,101,5,0.966903189,1
829286,102,7,0.966903189,1
829286,103,7,0.966903189,1
829286,104,7,0.966903189,1
829286,105,6,0.966903189,1
829286,15,5,0.385263491,0
829286,16,6,0.966903189,1
829286,17,7,0.385263491,0
829286,18,6,0.966903189,1
829286,19,5,0.966903189,1
829286,20,6,0.385263491,0
829286,21,7,0.966903189,1
829286,106,7,0.966903189,1
829286,107,7,0.966903189,1
829286,108,6,0.966903189,1
829286,109,7,0.966903189,1
829286,110,5,0.385263491,0
829286,111,7,0.966903189,1
829286,112,7,0.966903189,1
829286,113,7,0.966903189,1
829286,114,7,0.966903189,1
829286,115,7,0.966903189,1
829286,116,7,0.966903189,1
829286,117,5,0.385263491,0
829286,118,7,0.966903189,1
829286,119,7,0.966903189,1
829286,120,7,0.966903189,1
829286,121,6,0.966903189,1
829286,122,6,0.385263491,0
829286,123,7,0.966903189,1
829286,124,7,0.56420314,1
829286,125,7,0.966903189,1
829286,126,7,0.385263491,0
829286,127,6,0.56420314,1
829286,131,6,0.385263491,0
829286,132,7,0.56420314,1
829286,133,7,0.966903189,1
829286,134,7,0.966903189,1
829286,135,7,0.385263491,0
829286,136,6,0.385263491,0
829286,140,1,0.123790363,0
829286,22,7,0.966903189,1
829286,23,7,0.966903189,1
829286,25,5,0.385263491,0
829286,28,7,0.966903189,1
851900,1,4,0.666439996,1
851900,2,5,0.263687039,0
851900,3,5,0.857358956,1
851900,4,5,0.892760575,1
851900,5,3,0.255843297,0
851900,6,5,0.19737131,0
851900,7,4,0.406105345,0
851900,8,3,0.079276645,0
851900,9,4,0.309793535,0.5
851900,10,5,0.864222506,1
851900,11,4,0.736346435,1
851900,12,5,0.299972074,0
851900,13,5,0.877860753,1
851900,14,4,0.259821969,0.5
851900,15,5,0.877860753,1
851900,16,2,0.081813686,0
851900,17,4,0.888365416,1
851900,18,4,0.723617149,0.5
851900,19,3,0.377327835,0
851900,20,5,0.725580558,0.5
851900,21,5,0.873208147,1
851900,22,6,0.84987241,0.5
851900,23,4,0.185973159,0
851900,24,5,0.869447969,0.5
851900,25,6,0.904933312,1
851900,26,3,0.153911192,0
851900,27,4,0.606276749,1
851900,28,5,0.877860753,1
851900,29,3,0.236750492,0
851900,30,3,0.606276749,1
851900,31,4,0.884653187,1
851900,32,3,0.606276749,1
851900,33,4,0.496319506,0.5
851900,34,2,0.104637095,0
851900,35,3,0.390903436,0.5
851900,2,4,0.213512391,0
851900,3,5,0.607413753,1
851900,4,2,0.079276645,0
851900,5,5,0.850103725,1
851900,6,4,0.236750492,0
851900,7,3,0.439054587,0.5
851900,36,3,0.626880862,0.5
851900,37,4,0.751519425,0.666666666666666
851900,38,5,0.877860753,1
851900,39,4,0.704103073,0.5
851900,40,4,0.879336292,1
851900,41,4,0.888365416,1
851900,42,4,0.942998952,0.333333333333333
851900,43,4,0.892760575,1
851900,44,4,0.744668554,1
851900,45,4,0.471743435,0.5
851900,46,4,0.892760575,1
851900,47,5,0.930765086,1
851900,48,4,0.92697164,1
851900,49,5,0.836208589,1
851900,50,4,0.180240797,0
851900,51,4,0.879336292,1
851900,52,4,0.735685784,1
851900,53,4,0.892424806,1
851900,54,4,0.500930382,0.666666666666666
851900,55,4,0.25387319,0
851900,56,5,0.947132576,1
851900,57,4,0.81797896,1
851900,58,5,0.794155228,1
851900,59,5,0.877860753,1
851900,60,5,0.841095009,1
851900,61,4,0.696924025,1
851900,62,4,0.50157052,1
851900,63,5,0.25387319,0
851900,64,5,0.844717825,1
851900,65,4,0.378889524,0.5
851900,67,5,0.680992264,1
851900,68,4,0.25387319,0
851900,69,5,0.966903189,1
851900,70,4,0.25387319,0
851900,8,3,0.439931206,0
851900,9,3,0.957055581,0.666666666666666
851900,10,3,0.191997892,0
851900,11,4,0.205524164,0
851900,12,4,0.790368324,0.5
851900,13,5,0.966903189,1
851900,71,5,0.716221822,0.5
851900,72,5,0.476879717,0.5
851900,73,6,0.847853215,1
851900,74,5,0.889366658,0.5
851900,75,6,0.294275462,0.333333333333333
851900,76,5,0.607413753,1
851900,77,5,0.63998418,1
851900,78,4,0.25387319,0
851900,79,4,0.330483346,0
851900,80,5,0.297450444,0
851900,83,5,0.649270387,1
851900,84,5,0.466705645,0.5
851900,85,4,0.877860753,1
851900,86,5,0.850112374,1
851900,87,5,0.735685784,1
851900,88,4,0.25387319,0
851900,89,5,0.660724215,1
851900,90,4,0.204863699,0
851900,91,5,0.966903189,1
851900,92,3,0.079276645,0
851900,93,4,0.879336292,1
851900,94,3,0.180240797,0
851900,95,5,0.947544248,1
851900,96,5,0.868937173,1
851900,97,6,0.966903189,1
851900,98,5,0.25387319,0
851900,99,5,0.823635498,0.5
851900,100,5,0.699421553,1
851900,101,3,0.12190893,0
851900,102,5,0.773004012,0.666666666666666
851900,103,5,0.25387319,0
851900,104,5,0.466705645,0.5
851900,105,3,0.095831154,0
851900,15,5,0.865833372,0.666666666666666
851900,16,5,0.867519604,1
851900,18,4,0.888365416,1
851900,19,5,0.966903189,1
851900,20,5,0.779352189,0.5
851900,21,4,0.871798538,1
851900,106,5,0.877860753,1
851900,107,5,0.464350634,0.666666666666666
851900,108,3,0.25387319,0
851900,109,4,0.25387319,0
851900,110,4,0.25387319,0
851900,111,4,0.25387319,0
851900,112,5,0.25387319,0
851900,113,4,0.273874631,0
851900,115,3,0.087967918,0
851900,116,5,0.888365416,1
851900,117,5,0.868937173,1
851900,118,5,0.877860753,1
851900,119,5,0.841095009,1
851900,120,5,0.966903189,1
851900,121,2,0.123790363,0
851900,122,4,0.50157052,1
851900,123,4,0.611238752,1
851900,124,5,0.966903189,1
851900,125,5,0.306755812,0
851900,126,5,0.873208147,1
851900,127,6,0.966903189,1
851900,128,6,0.877860753,1
851900,129,6,0.966903189,1
851900,130,6,0.966903189,1
851900,131,5,0.966903189,1
851900,132,3,0.238586107,0
851900,133,3,0.100842097,0
851900,134,3,0.100842097,0
851900,135,4,0.517350158,0.5
851900,137,4,0.220961818,0.5
851900,138,4,0.204350716,0.5
851900,139,5,0.976460567,1
851900,140,5,0.25387319,0
851900,22,3,0.538451536,0.5
851900,24,4,0.098993049,0
851900,25,3,0.079276645,0
851900,26,6,0.877860753,1
851900,27,5,0.472937209,0
851900,28,4,0.329706448,0
857099,1,5,0.289433381,0
857099,3,6,0.47343496,0
857099,4,6,0.403597914,0
857099,5,5,0.242608629,0
857099,7,4,0.307900133,0
857099,9,5,0.832858525,1
857099,10,5,0.871033945,0.5
857099,12,4,0.50157052,1
857099,13,5,0.855518784,1
857099,14,6,0.92182142,1
857099,15,5,0.335665366,0
857099,16,5,0.896717831,0.5
857099,18,3,0.099123212,0
857099,19,4,0.778367466,1
857099,20,5,0.670590002,0.25
857099,21,4,0.227669065,0
857099,22,4,0.501047863,0.5
857099,23,5,0.891653177,1
857099,24,4,0.41299683,0.333333333333333
857099,27,5,0.45004388,0.5
857099,28,5,0.423163968,1
857099,29,4,0.26264134,0
857099,31,5,0.638783715,0
857099,33,5,0.429135361,0.5
857099,34,5,0.432428311,0
857099,1,5,0.754759603,1
857099,3,4,0.47343496,0
857099,4,4,0.838175618,1
857099,6,3,0.25387319,0
857099,7,4,0.312211572,0
857099,36,4,0.564702171,0
857099,38,5,0.767608016,1
857099,40,4,0.615464218,0
857099,42,5,0.638783715,0
857099,43,5,0.565595371,0
857099,44,5,0.346834441,0
857099,45,6,0.773484077,1
857099,46,5,0.221864346,0
857099,48,5,0.638783715,0
857099,49,5,0.638783715,0
857099,50,3,0.661033007,0
857099,52,1,0.564702171,0
857099,53,5,0.638783715,0
857099,55,5,0.586134041,0.5
857099,61,5,0.880171047,1
857099,62,4,0.875067174,1
857099,63,4,0.175043457,0
857099,64,5,0.638783715,0
857099,65,5,0.365877443,0.333333333333333
857099,70,6,0.423483281,0.5
857099,8,4,0.295555216,0
857099,9,4,0.100373014,0
857099,12,4,0.339085017,0
857099,13,5,0.703443443,0
857099,71,5,0.875067174,1
857099,72,5,0.815323161,0.5
857099,73,4,0.395977653,0.5
857099,74,5,0.351344016,1
857099,75,5,0.747233048,1
857099,79,4,0.606502531,1
857099,84,3,0.881702415,0.5
857099,15,5,0.906141129,1
857099,17,4,0.564227992,0.5
857099,106,3,0.305043029,0
857099,131,4,0.483030046,1
857099,132,4,0.638783715,0
857099,26,3,0.294289778,0
871825,1,5,0.966903189,1
871825,2,6,0.449423533,0.333333333333333
871825,3,6,0.250150561,0
871825,4,4,0.899061629,0.25
871825,5,5,0.91440677,1
871825,6,4,0.547295467,1
871825,7,5,0.28883206,0
871825,9,3,0.22170924,0
871825,10,3,0.25387319,0
871825,11,4,0.28883206,0
871825,12,4,0.25387319,0
871825,13,4,0.28883206,0
871825,14,4,0.28883206,0
871825,15,7,0.731649379,0.5
871825,16,4,0.966903189,1
871825,17,5,0.966903189,1
871825,18,4,0.547295467,1
871825,20,4,0.966903189,1
871825,25,4,0.902708617,1
871825,26,4,0.25387319,0
871825,27,3,0.547295467,1
871825,28,3,0.25387319,0
871825,29,4,0.25387319,0
871825,30,4,0.25387319,0
871825,31,4,0.91440677,1
871825,32,4,0.284183019,0
871825,33,4,0.28883206,0
871825,34,4,0.25387319,0
871825,35,4,0.25387319,0
871825,1,4,0.868999686,1
871825,2,4,0.832788935,1
871825,3,3,0.28883206,0
871825,4,4,0.91440677,1
871825,5,4,0.91440677,1
871825,6,2,0.233410087,0
871825,7,5,0.91440677,1
871825,36,5,0.28883206,0
871825,37,4,0.28883206,0
871825,39,4,0.25387319,0
871825,40,4,0.25387319,0
871825,41,5,0.28883206,0
871825,42,5,0.377327835,0
871825,43,4,0.91440677,1
871825,45,4,0.25387319,0
871825,46,5,0.91440677,1
871825,47,4,0.935152947,1
871825,48,4,0.935152947,1
871825,49,4,0.935152947,1
871825,50,4,0.25387319,0
871825,51,4,0.935152947,1
871825,52,5,0.91440677,1
871825,53,5,0.91440677,1
871825,54,5,0.935152947,1
871825,55,4,0.935152947,1
871825,56,4,0.91440677,1
871825,57,4,0.91440677,1
871825,58,3,0.25387319,0
871825,59,4,0.935152947,1
871825,60,3,0.547295467,1
871825,61,5,0.935152947,1
871825,62,5,0.935152947,1
871825,63,4,0.935152947,1
871825,64,4,0.935152947,1
871825,65,4,0.28883206,0
871825,66,5,0.935152947,1
871825,67,5,0.935152947,1
871825,68,4,0.935152947,1
871825,69,5,0.935152947,1
871825,70,4,0.935152947,1
871825,8,5,0.28883206,0
871825,10,4,0.28883206,0
871825,11,4,0.25387319,0
871825,12,5,0.935152947,1
871825,13,4,0.547295467,1
871825,14,5,0.935152947,1
871825,72,5,0.935152947,1
871825,73,4,0.935152947,1
871825,74,4,0.935152947,1
871825,75,4,0.935152947,1
871825,76,4,0.935152947,1
871825,77,4,0.935152947,1
871825,78,4,0.935152947,1
871825,79,4,0.25387319,0
871825,80,4,0.547295467,1
871825,81,4,0.935152947,1
871825,82,4,0.935152947,1
871825,83,4,0.25387319,0
871825,84,3,0.123511634,0
871825,85,1,0.789595903,1
871825,86,5,0.935152947,1
871825,87,4,0.935152947,1
871825,89,4,0.25387319,0
871825,90,5,0.547295467,1
871825,91,4,0.547295467,1
871825,92,5,0.935152947,1
871825,93,4,0.547295467,1
871825,94,6,0.935152947,1
871825,95,4,0.547295467,1
871825,96,5,0.935152947,1
871825,97,5,0.935152947,1
871825,98,4,0.935152947,1
871825,99,4,0.844717825,1
871825,100,4,0.547295467,1
871825,101,4,0.547295467,1
871825,102,5,0.935152947,1
871825,103,4,0.28883206,0
871825,104,4,0.935152947,1
871825,105,5,0.935152947,1
871825,16,4,0.935152947,1
871825,18,5,0.935152947,1
871825,19,5,0.935152947,1
871825,20,4,0.547295467,1
871825,21,3,0.547295467,1
871825,106,4,0.28883206,0
871825,107,4,0.28883206,0
871825,108,4,0.547295467,1
871825,109,5,0.935152947,1
871825,110,5,0.935152947,1
871825,111,4,0.28883206,0
871825,112,4,0.547295467,1
871825,113,4,0.547295467,1
871825,115,4,0.25387319,0
871825,116,5,0.547295467,1
871825,117,4,0.547295467,1
871825,118,4,0.547295467,1
871825,119,5,0.547295467,1
871825,120,2,0.177698605,0
871825,121,5,0.547295467,1
871825,122,3,0.547295467,1
871825,123,4,0.547295467,1
871825,124,3,0.547295467,1
871825,125,4,0.547295467,1
871825,128,4,0.547295467,1
871825,130,3,0.935152947,1
871825,131,4,0.547295467,1
871825,132,2,0.25387319,0
871825,133,2,0.25387319,0
871825,134,2,0.097344805,0
871825,135,3,0.547295467,1
871825,136,3,0.547295467,1
871825,137,3,0.547295467,1
871825,138,3,0.547295467,1
871825,139,4,0.547295467,1
871825,140,4,0.25387319,0
871825,22,4,0.25387319,0
871825,23,5,0.935152947,1
871825,24,3,0.547295467,1
871825,25,2,0.123511634,0
871825,27,2,0.123511634,0
871825,28,3,0.547295467,1
876351,1,6,0.929199641,1
876351,2,5,0.928558874,0.5
876351,3,6,0.25387319,0
876351,4,5,0.194113965,0
876351,6,3,0.91440677,1
876351,7,2,0.25387319,0
876351,8,2,0.227051613,0
876351,9,2,0.307900133,0
876351,10,4,0.598262932,0.5
876351,11,5,0.56292418,1
876351,12,5,0.261980411,0
876351,13,5,0.25387319,0
876351,14,5,0.406293705,0.5
876351,15,3,0.25387319,0
876351,16,5,0.331055828,0
876351,17,7,0.56420314,1
876351,18,3,0.254998091,0
876351,19,2,0.196994389,0
876351,20,5,0.842283054,1
876351,21,5,0.25387319,0
876351,22,5,0.726896256,0
876351,23,3,0.56292418,1
876351,24,5,0.842283054,1
876351,25,3,0.224841773,0
876351,29,7,0.953520474,1
876351,30,6,0.91440677,1
876351,1,5,0.264299985,0
876351,3,5,0.319849415,0
876351,5,3,0.25387319,0
876351,7,2,0.255189219,0
880268,2,6,0.266636881,0
880268,3,6,0.231481924,0.2
880268,4,6,0.607771285,0.5
880268,5,6,0.636237666,0.333333333333333
880268,6,5,0.725312033,0.333333333333333
880268,7,3,0.533753536,0
880268,8,4,0.792839627,0.5
880268,9,7,0.664616308,0.166666666666666
880268,10,4,0.706686633,0.5
880268,11,6,0.67480953,0.25
880268,12,6,0.871662582,0.2
880268,13,5,0.832467781,0.2
880268,16,4,0.657685686,0.5
880268,17,7,0.860547464,0.2
880268,18,3,0.586690164,0
880268,21,3,0.536657093,0
880268,22,1,0.422593812,0
880268,25,3,0.635128443,0.2
880268,27,3,0.188978381,0.25
880268,30,5,0.536181981,0.25
880268,31,5,0.828492392,0.333333333333333
880268,32,6,0.726219598,0.5
880268,33,6,0.885595107,0.5
880268,35,5,0.290918717,0
880268,1,4,0.546139913,0.4
880268,2,7,0.763130113,0.5
880268,3,5,0.701014973,0.333333333333333
880268,4,6,0.942975785,0.666666666666666
880268,5,3,0.714916244,0.5
880268,6,2,0.413126316,0.25
880268,7,6,0.84096465,0.4
880268,36,6,0.896984585,0.5
880268,37,6,0.679848941,0.666666666666666
880268,38,4,0.357095294,0.2
880268,39,5,0.573202526,0.2
880268,40,5,0.480452041,0
880268,41,5,0.615629281,0.2
880268,42,6,0.857495252,0.666666666666666
880268,43,6,0.840129462,0.333333333333333
880268,44,5,0.466762528,0
880268,45,5,0.882656929,0.333333333333333
880268,46,5,0.598570389,0
880268,47,5,0.629413392,0.5
880268,48,5,0.811678531,0.25
880268,49,5,0.845130558,0.4
880268,50,2,0.478888789,0
880268,52,5,0.717489309,0.333333333333333
880268,56,5,0.785194915,0.5
880268,57,6,0.304433441,0
880268,58,4,0.622778297,0.333333333333333
880268,61,6,0.755500882,0.166666666666666
880268,64,5,0.273874631,0
880268,65,3,0.282594105,0.333333333333333
880268,66,3,0.189259107,0
880268,67,4,0.250593683,0
880268,68,3,0.175728446,0
880268,69,3,0.252750579,0
880268,70,3,0.306791016,0
880268,8,5,0.794616922,0.333333333333333
880268,9,1,0.243883584,0
880268,10,5,0.485803887,0.25
880268,11,6,0.743243988,0.333333333333333
880268,12,5,0.915661328,0.333333333333333
880268,13,2,0.570095245,0.2
880268,14,3,0.238399366,0.25
880268,75,3,0.195033716,0
880268,76,5,0.838175618,1
880268,78,5,0.422916632,0
880268,79,4,0.296445502,0
880268,80,5,0.530554553,0.333333333333333
880268,81,5,0.763280215,0.666666666666666
880268,82,5,0.537230844,0.5
880268,83,5,0.613476166,0.111111111111111
880268,84,2,0.624736266,0.5
880268,85,4,0.504651636,0.5
880268,86,5,0.626863004,0
880268,90,3,0.54332255,0
880268,91,6,0.726010615,0.5
880268,92,5,0.719990091,0.166666666666666
880268,94,5,0.878142388,0.666666666666666
880268,96,5,0.77121302,0.5
880268,99,5,0.447113957,0.666666666666666
880268,100,5,0.639658833,0.4
880268,101,5,0.740999629,0.666666666666666
880268,103,5,0.808111584,0.5
880268,104,4,0.667693496,0.333333333333333
880268,105,3,0.448427533,0
880268,15,5,0.635752438,0.5
880268,16,3,0.154378615,0.5
880268,17,5,0.838175618,1
880268,19,5,0.792847251,1
880268,21,5,0.865233864,0.666666666666666
880268,106,5,0.305893401,0
880268,107,5,0.360936512,0.285714285714285
880268,111,4,0.630079822,0.666666666666666
880268,113,5,0.865233864,0.666666666666666
880268,114,3,0.645713262,0
880268,115,4,0.677442871,0
880268,118,5,0.382335379,0.333333333333333
880268,120,5,0.285769555,0
880268,121,5,0.511776817,0.333333333333333
880268,123,2,0.285433822,0.333333333333333
880268,124,4,0.66372595,0
880268,125,6,0.540824359,0.333333333333333
880268,126,3,0.207303318,0.25
880268,127,4,0.423450793,0
880268,128,2,0.54289397,1
880268,129,2,0.382154771,0.5
880268,130,5,0.688287228,0.5
