PPID,Day,Reported,Estimated,PropPos
23,9,6,0.200936812,0
23,9,-22,0.173081188,0
23,9,14,0.762768147,0.5
23,9,-15,0.160476624,0
23,9,10,0.200936812,0
23,9,12,0.47432828,0.5
23,9,19,0.877860753,1
23,9,-15,0.248976422,0
23,10,15,0.838175618,1
23,10,-23,0.134084287,0
23,10,30,0.644493542,1
23,10,-26,0.200936812,0
23,10,16,0.844717825,1
23,11,21,0.580676874,0.5
23,11,-15,0.173081188,0
23,12,33,0.877416884,1
23,12,11,0.606276749,1
23,12,20,0.966903189,1
23,12,16,0.966903189,1
23,12,21,0.966903189,1
23,13,11,0.844717825,1
23,13,23,0.838175618,1
23,13,-9,0.165344095,0
23,13,16,0.838175618,1
23,13,24,0.966903189,1
23,13,16,0.844717825,1
23,14,26,0.934707724,1
23,14,18,0.844717825,1
23,14,22,0.916025675,1
23,14,37,0.844717825,1
24,1,25,0.910866031,1
24,1,-26,0.560494644,0.5
24,2,19,0.870725557,1
24,2,-13,0.099190056,0
24,2,14,0.361057041,0.5
24,2,-1,0.509001366,0.333333333
24,2,-21,0.538233989,0.333333333
24,2,-1,0.85681367,1
24,2,11,0.326574968,0
24,2,11,0.561971842,0.666666667
24,2,12,0.680350487,0.5
24,2,14,0.716216992,0.666666667
24,2,16,0.956699626,1
24,2,10,0.726513648,1
24,2,1,0.37408558,0.5
24,2,0,0.870725557,1
24,2,15,0.534220458,0.666666667
24,2,16,0.278549049,0
24,3,3,0.855432607,1
24,3,12,0.906313,1
24,3,12,0.839442416,1
24,3,0,0.349644459,0
24,3,16,0.956920106,0.5
24,3,14,0.188800568,0.333333333
24,3,26,0.848409322,1
24,3,14,0.939720009,1
24,3,1,0.939720009,1
24,3,11,0.317334813,0
24,4,10,0.863741558,0.5
24,4,15,0.945262987,1
24,4,12,0.967644113,1
24,4,16,0.943937138,1
24,4,7,0.31616916,0.5
24,4,9,0.795057368,1
24,4,17,0.867710214,1
24,4,20,0.939720009,1
24,4,20,0.938874177,1
24,4,15,0.801326077,1
24,5,10,0.62713015,0.666666667
24,5,1,0.50157052,1
24,5,8,0.182234061,0.5
24,5,17,0.845481326,1
24,5,9,0.927403182,1
24,5,14,0.278549049,0
24,5,16,0.864448515,1
24,6,16,0.834916799,1
24,6,18,0.883423608,1
24,6,-18,0.455483631,0.5
24,6,10,0.935675321,1
24,6,9,0.784256455,1
24,6,8,0.74143442,1
24,6,-14,0.392632687,0.5
24,6,5,0.679150842,0.5
24,7,10,0.807863739,1
24,7,11,0.801326077,1
24,7,6,0.568443999,1
24,7,17,0.844717825,1
24,7,16,0.883423608,1
24,8,14,0.562689499,0.75
24,8,16,0.612596338,0.666666667
24,8,11,0.842504416,0.75
24,8,20,0.964937015,0.666666667
24,8,10,0.595601329,0.666666667
24,8,1,0.200936812,0
24,8,-1,0.303118028,0
24,8,-14,0.310313744,0.5
24,8,-8,0.7905689,1
24,8,15,0.234986313,0.333333333
24,8,16,0.571751879,0.666666667
24,9,6,0.226350719,0
24,9,13,0.803829926,1
24,9,14,0.874121581,1
24,9,15,0.944069896,1
24,9,2,0.538174543,1
24,9,7,0.341312963,0.5
24,9,0,0.159523564,0.5
24,9,19,0.644493542,1
24,10,0,0.629451434,1
24,10,2,0.838175618,1
24,10,3,0.838175618,1
24,10,14,0.943516084,1
24,10,15,0.939720009,1
24,10,23,0.944069896,1
24,10,21,0.944069896,1
24,10,11,0.38064397,0.5
24,11,-6,0.23437063,0
24,11,13,0.873833365,1
24,11,4,0.474492832,0.5
24,11,15,0.65529376,1
24,11,2,0.37408558,0.5
24,11,-1,0.361875926,0
24,12,-2,0.760456085,1
24,12,18,0.934707724,1
24,12,13,0.85681367,1
24,12,15,0.934707724,1
24,12,-10,0.202935492,0
24,12,12,0.877860753,1
24,12,20,0.523233129,0.5
24,14,10,0.744555801,0.5
24,15,15,0.822659663,1
25,1,20,0.844717825,1
25,1,15,0.629451434,1
25,1,30,0.682660662,0.5
25,1,15,0.692278219,1
25,1,20,0.25387319,0
25,1,10,0.205816665,0
25,1,10,0.403597914,0
25,1,15,0.356600136,0
25,4,15,0.607413753,1
25,4,30,0.966903189,1
25,4,10,0.317334813,0
25,4,21,0.429754903,0
25,4,10,0.838175618,1
25,4,16,0.671775072,1
25,5,11,0.735685784,1
25,5,15,0.607413753,1
25,6,20,0.844717825,1
25,6,14,0.317334813,0
25,6,10,0.607413753,1
25,6,19,0.877860753,1
25,6,10,0.844717825,1
25,7,10,0.838175618,1
25,7,10,0.841095009,1
25,7,6,0.735685784,1
25,7,4,0.37408558,0.5
25,8,11,0.838175618,1
25,8,20,0.606445838,0
25,8,10,0.735685784,1
25,8,31,0.877860753,1
25,8,-18,0.205524164,0
25,9,10,0.966903189,1
25,9,16,0.877860753,1
25,10,-15,0.27428355,0
25,10,14,0.838175618,1
25,10,11,0.607413753,1
25,10,15,0.607413753,1
25,10,12,0.844717825,1
25,10,15,0.838175618,1
25,11,18,0.607413753,1
25,11,-14,0.838175618,1
25,11,20,0.606445838,0
25,11,14,0.838175618,1
25,11,20,0.629451434,1
25,11,13,0.629451434,1
25,11,15,0.671775072,1
25,11,10,0.087967918,0
25,11,12,0.877860753,1
25,12,11,0.838175618,1
25,12,14,0.671775072,1
25,12,17,0.735685784,1
25,12,6,0.966903189,1
25,12,18,0.844717825,1
25,12,21,0.629451434,1
25,12,17,0.844717825,1
25,12,21,0.877860753,1
25,13,9,0.735685784,1
25,13,7,0.607413753,1
25,13,18,0.844717825,1
25,13,20,0.838175618,1
25,13,-50,0.607413753,1
25,13,20,0.877860753,1
25,14,5,0.23437063,0
25,14,16,0.838175618,1
26,1,-20,0.132961958,0
26,2,28,0.614604026,0.166666667
26,2,7,0.664290247,0.666666667
26,2,20,0.924263708,1
26,2,32,0.385621192,0.333333333
26,2,-3,0.816926913,0.666666667
26,3,18,0.224771125,0
26,3,-8,0.242524291,0
26,3,8,0.354108669,0.333333333
26,3,17,0.558251206,0.5
26,3,5,0.266744982,0.333333333
26,4,15,0.354459327,0.333333333
26,4,5,0.927839829,0.5
26,4,-15,0.126171166,0
26,4,9,0.916025675,1
26,4,11,0.696925644,0.5
26,5,14,0.23437063,0
26,5,23,0.890358043,0.333333333
26,6,7,0.25387319,0
26,6,-10,0.29689279,0
26,6,-15,0.25387319,0
26,6,3,0.25387319,0
26,8,-2,0.50157052,1
26,8,-17,0.200936812,0
26,8,-20,0.176375629,0
26,8,-9,0.248976422,0
26,8,9,0.50157052,1
26,8,5,0.205524164,0
26,8,14,0.227971061,0
26,8,4,0.317334813,0
26,9,7,0.26035578,0
26,9,11,0.284765788,0.333333333
26,9,2,0.264817261,0
26,9,16,0.50157052,1
26,9,11,0.839963071,1
26,9,0,0.25387319,0
26,10,17,0.25387319,0
26,10,1,0.327072002,0
26,10,9,0.241328281,0
26,10,-2,0.269313145,0.333333333
26,10,-5,0.218053672,0
26,10,1,0.317334813,0
26,10,4,0.241328281,0.5
26,10,-1,0.241328281,0.5
26,11,12,0.224771125,0
26,11,11,0.218053672,0
26,11,20,0.50157052,1
26,11,2,0.352742069,0.333333333
26,11,2,0.327072002,0
26,11,-4,0.26035578,0
26,11,-16,0.200936812,0
26,11,-1,0.198768449,0
26,11,4,0.23437063,0
26,11,2,0.120132725,0
26,12,0,0.25387319,0
26,12,-4,0.210056454,0
26,12,1,0.25387319,0
26,12,-25,0.317334813,0
26,12,-6,0.218053672,0
26,13,-14,0.238578843,0.5
26,13,2,0.642871857,1
26,13,-23,0.20456526,0
26,13,7,0.23437063,0
26,13,-10,0.50157052,1
26,13,2,0.317334813,0
26,13,-6,0.317334813,0
26,14,-5,0.50157052,1
26,14,-14,0.50157052,1
27,1,34,0.25387319,0
27,1,10,0.558251206,0.5
27,1,5,0.200936812,0
27,1,0,0.194769804,0
27,1,35,0.673510904,1
27,1,25,0.847009602,1
27,1,20,0.883639592,1
27,1,0,0.26035578,0
27,1,-10,0.26035578,0
27,1,15,0.84388112,1
27,1,25,0.854922229,0.666666667
27,1,20,0.696925644,0.5
27,1,10,0.25387319,0
27,2,25,0.20456526,0
27,2,15,0.618276847,0.5
27,2,25,0.432238677,0.5
27,2,10,0.391549283,0.333333333
27,2,0,0.200936812,0
27,2,5,0.217815673,0
27,2,15,0.673059162,0.5
27,2,10,0.173081188,0
27,2,4,0.173081188,0
27,2,-5,0.217048271,0
27,3,30,0.893796895,1
27,3,26,0.888798291,1
27,3,20,0.501918776,0.5
27,3,8,0.91440677,1
27,3,-5,0.249908243,0
27,3,-10,0.248976422,0
27,3,20,0.893182927,1
27,4,-5,0.228863388,0
27,4,0,0.248976422,0
27,4,15,0.450765844,0.5
27,4,20,0.20456526,0
27,4,19,0.25387319,0
27,4,15,0.25387319,0
27,4,15,0.352811025,0.5
27,4,10,0.25387319,0
27,4,10,0.905096677,0.666666667
27,5,10,0.257053149,0
27,5,5,0.615336786,0.5
27,5,10,0.389163624,0.666666667
27,5,10,0.224487087,0
27,5,10,0.558251206,0.5
27,5,10,0.283575165,0
27,5,10,0.286313065,0.5
27,5,10,0.286313065,0.5
27,6,10,0.272962932,0
27,6,-5,0.232464203,0
27,6,10,0.131340866,0
27,6,5,0.207448097,0
27,6,16,0.62382515,0.5
27,6,10,0.873845268,1
27,6,10,0.26035578,0
27,7,9,0.618276847,0.5
27,7,0,0.25387319,0
27,7,18,0.516795691,0.5
27,7,5,0.25387319,0
27,7,10,0.198144696,0
27,7,10,0.516795691,0.5
27,8,10,0.856560208,0.666666667
27,8,6,0.25387319,0
27,8,-10,0.251114367,0
27,8,-10,0.203626801,0
27,8,11,0.728949662,0.5
27,8,14,0.896728782,0.666666667
27,8,-7,0.25387319,0
27,8,17,0.862755846,0.666666667
27,9,-10,0.244445874,0
27,9,13,0.558251206,0.5
27,9,16,0.271014683,0.333333333
27,9,14,0.785847864,1
27,9,10,0.648092817,1
27,9,11,0.877860753,1
27,9,8,0.911190933,1
27,10,12,0.232901651,0
27,10,6,0.618276847,0.5
27,10,-2,0.618276847,0.5
27,10,6,0.500354014,0.333333333
27,10,12,0.895899276,1
27,10,12,0.877860753,1
27,10,12,0.877860753,1
27,10,16,0.916025675,1
27,11,10,0.406235664,0.5
27,11,9,0.680370405,0.666666667
27,11,8,0.406623326,0.666666667
27,11,4,0.264817261,0
27,11,13,0.91213362,1
27,11,10,0.923917407,1
27,12,12,0.736164918,0.666666667
27,12,8,0.644382783,0.333333333
27,12,8,0.618276847,0.5
27,12,8,0.712730484,1
27,12,9,0.91440677,1
27,12,11,0.88493083,1
27,12,7,0.868541999,1
27,13,16,0.882608063,0.5
27,13,11,0.769975489,0.5
27,13,9,0.528030534,0.5
27,13,18,0.362318546,0.5
27,13,9,0.778141873,0.333333333
27,13,21,0.553035471,0.666666667
27,13,10,0.237604649,0
27,13,14,0.618276847,0.5
27,13,8,0.908985615,1
27,14,7,0.573676405,0.666666667
27,14,19,0.87763495,1
27,14,13,0.91440677,1
27,14,10,0.856448547,1
27,14,12,0.222716644,0
27,14,15,0.248976422,0
27,14,9,0.32641862,0.333333333
27,14,-2,0.239942753,0
27,14,8,0.306180494,0.333333333
28,1,12,0.63998418,1
28,1,40,0.686894336,1
28,1,38,0.867519604,1
28,1,1,0.629451434,0.5
28,1,17,0.712730484,1
28,1,22,0.91440677,1
28,1,18,0.966903189,1
28,1,15,0.841095009,1
28,1,28,0.841095009,1
28,1,40,0.841095009,1
28,1,33,0.966903189,1
28,2,10,0.966903189,1
28,2,-8,0.087967918,0
28,2,46,0.966903189,1
28,2,19,0.606276749,1
28,2,34,0.606276749,1
28,2,17,0.695755931,0.5
28,2,28,0.966903189,1
28,2,35,0.606276749,1
28,3,14,0.63998418,1
28,3,-1,0.200936812,0
28,3,12,0.51840162,0.5
28,3,28,0.932313082,1
28,3,14,0.841095009,1
28,3,24,0.32140375,0.5
28,4,2,0.25387319,0
28,4,19,0.317334813,0
28,4,0,0.200936812,0
28,4,19,0.966903189,1
28,5,6,0.838175618,1
28,5,10,0.403597914,0
28,5,19,0.226350719,0
28,5,14,0.844717825,1
28,5,27,0.844717825,1
28,5,-15,0.226350719,0
28,5,26,0.844717825,1
28,5,25,0.841095009,1
28,5,-22,0.111820431,0
28,5,16,0.838175618,1
28,5,15,0.838175618,1
28,5,-22,0.226350719,0
28,6,27,0.892424806,1
28,6,8,0.226350719,0
28,6,4,0.101194439,0
28,6,14,0.841095009,1
28,6,14,0.23437063,0
28,6,21,0.91440677,1
28,6,30,0.841095009,1
28,6,15,0.841095009,1
28,7,10,0.629451434,1
28,7,-4,0.087967918,0
28,7,21,0.226350719,0
28,7,23,0.844717825,1
28,7,26,0.932313082,1
28,7,12,0.841095009,1
28,7,13,0.728134143,1
28,8,0,0.241940963,0
28,8,8,0.841095009,1
28,8,-7,0.686894336,1
28,8,5,0.966903189,1
28,8,11,0.664513043,1
28,8,-2,0.712730484,1
28,8,30,0.966903189,1
28,8,15,0.91440677,1
28,8,2,0.686894336,1
28,9,5,0.607413753,1
28,9,5,0.768657824,1
28,9,-7,0.123329647,0
28,9,-50,0.91440677,1
28,9,-19,0.173081188,0
28,9,2,0.686894336,1
28,9,11,0.23437063,0
28,9,9,0.105192736,0
28,9,31,0.844717825,1
28,10,33,0.877860753,1
28,10,10,0.226350719,0
28,10,25,0.23437063,0
28,10,21,0.877860753,1
28,10,13,0.307211177,0
28,10,13,0.41394186,0
28,10,4,0.63998418,1
28,10,5,0.205619763,0
28,11,28,0.844717825,1
28,11,46,0.841095009,1
28,11,29,0.25387319,0
28,11,41,0.844717825,1
28,11,26,0.844717825,1
28,11,15,0.379679707,0
28,11,21,0.844717825,1
28,11,23,0.841095009,1
28,12,4,0.321456611,0.5
28,12,5,0.215365155,0
28,12,31,0.25387319,0
28,12,14,0.841095009,1
28,12,-22,0.1311502,0
28,12,24,0.1311502,0
28,12,13,0.660724215,1
28,12,29,0.877860753,1
28,12,17,0.603161828,1
28,12,13,0.087967918,0
28,12,4,0.686894336,1
28,13,31,0.686894336,1
28,13,9,0.403597914,0
28,13,11,0.379679707,0
28,13,18,0.932313082,1
28,13,-2,0.877860753,1
28,13,14,0.699077148,1
28,13,30,0.200936812,0
28,13,2,0.63998418,1
28,14,35,0.198421838,0
28,14,32,0.844717825,1
28,14,32,0.265093721,0
28,14,-7,0.1311502,0
28,14,-12,0.173081188,0
29,1,1,0.916025675,1
29,1,-1,0.883423608,1
29,1,2,0.966903189,1
29,1,-14,0.303118028,0
29,2,19,0.916025675,1
29,2,15,0.916025675,1
29,2,-28,0.162226178,0
29,2,14,0.841095009,1
29,2,20,0.966903189,1
29,2,0,0.966903189,1
29,3,34,0.77139301,0.666666667
29,3,-1,0.222716644,0
29,3,-20,0.21257751,0
29,3,-2,0.696925644,0.5
29,3,-26,0.217592213,0
29,3,-36,0.222716644,0
29,3,-38,0.25387319,0
29,4,17,0.77139301,0.666666667
29,4,-11,0.227744367,0
29,4,-2,0.25387319,0
29,4,10,0.25387319,0
29,4,-33,0.173700131,0
29,4,-18,0.558251206,0.5
29,4,-2,0.25387319,0
29,4,20,0.25387319,0
29,4,-2,0.431716008,0.333333333
29,5,14,0.893182927,1
29,5,17,0.871192491,1
29,5,-33,0.120132725,0
29,5,-1,0.939720009,1
29,5,-14,0.518283405,0.5
29,6,2,0.147480408,0
29,6,2,0.235863767,0
29,6,17,0.838175618,1
29,6,8,0.573366141,0.5
29,6,-2,0.232936993,0
29,6,11,0.518283405,0.5
29,6,2,0.558251206,0.5
29,6,6,0.696925644,0.5
29,7,-3,0.518283405,0.5
29,7,-1,0.321667954,0.333333333
29,7,18,0.690362656,0.666666667
29,7,2,0.518283405,0.5
29,7,12,0.922218274,1
29,7,-2,0.543173246,0.5
29,7,-16,0.248976422,0
29,7,3,0.222716644,0
29,7,0,0.518283405,0.5
29,7,-1,0.228844842,0
29,8,4,0.236955041,0
29,8,-19,0.21257751,0
29,8,4,0.25387319,0
29,8,-8,0.222716644,0
29,8,1,0.230518558,0.333333333
29,8,-16,0.173081188,0
29,8,-2,0.461813022,0.333333333
29,9,-25,0.173081188,0
29,9,-26,0.147480408,0
29,9,29,0.908398871,1
29,9,7,0.916025675,1
29,9,21,0.87763495,1
29,10,11,0.844717825,1
29,10,-18,0.838175618,1
29,10,5,0.838175618,1
29,10,-3,0.25387319,0
29,10,-15,0.543173246,0.5
29,10,0,0.838175618,1
29,10,2,0.558251206,0.5
29,10,-25,0.643543616,0.5
29,10,-3,0.173081188,0
29,10,-16,0.526296691,0.5
29,11,8,0.604605536,0.5
29,11,-27,0.147480408,0
29,11,0,0.182234061,0.5
29,11,2,0.222716644,0
29,11,6,0.147480408,0
29,11,0,0.222716644,0
29,11,1,0.604605536,0.5
29,12,2,0.518283405,0.5
29,12,-10,0.182234061,0.5
29,12,-4,0.604605536,0.5
29,12,12,0.263352555,0.333333333
29,12,-7,0.173081188,0
29,12,-18,0.173081188,0
29,13,26,0.518283405,0.5
29,13,33,0.966903189,1
29,13,-23,0.114376329,0
29,13,25,0.838175618,1
29,13,15,0.838175618,1
29,13,6,0.838175618,1
29,14,24,0.916025675,1
29,14,24,0.888365416,1
29,14,26,0.818876465,1
29,14,3,0.838175618,1
29,14,20,0.178964631,0
29,14,27,0.844717825,1
29,14,24,0.838175618,1
32,1,0,0.877860753,1
32,1,-1,0.173081188,0
32,1,-3,0.087967918,0
32,1,-15,0.159108161,0
32,1,-14,0.567743044,0.333333333
32,1,10,0.85681367,1
32,1,-1,0.191707722,0.5
32,1,21,0.841095009,1
32,1,8,0.966903189,1
32,1,0,0.171756989,0.5
32,1,20,0.944069896,1
32,2,-6,0.198648702,0
32,2,-11,0.200652836,0
32,2,19,0.553534796,0.5
32,2,0,0.140615185,0
32,2,-11,0.819669168,0.666666667
32,2,20,0.883423608,1
32,2,-6,0.214293216,0
32,2,28,0.921970225,0.75
32,2,8,0.213202943,0.333333333
32,3,-27,0.217815673,0
32,3,-17,0.848443398,1
32,3,-3,0.200652836,0
32,3,-42,0.207500821,0.333333333
32,3,-10,0.198648702,0
32,3,6,0.651433621,0.666666667
32,3,8,0.945238365,1
32,4,-11,0.200936812,0
32,4,-13,0.207681282,0
32,4,11,0.893956105,1
32,4,23,0.929301839,1
32,5,-3,0.125659864,0
32,5,5,0.242034284,0.5
32,5,12,0.938794358,1
32,5,26,0.966903189,1
32,5,11,0.770775325,0.666666667
32,5,1,0.703185706,0.5
32,5,8,0.265093721,0
32,5,22,0.877860753,1
32,5,-8,0.436563873,0.5
32,5,-3,0.607413753,1
32,6,-5,0.183861578,0
32,6,17,0.966903189,1
32,6,-14,0.186667983,0
32,6,-21,0.168774681,0
32,6,10,0.817938828,1
32,6,-28,0.126808639,0
32,6,-38,0.202880605,0
32,6,-23,0.116062768,0
32,7,-6,0.174341026,0
32,7,3,0.812686634,1
32,7,-17,0.173081188,0
32,7,-13,0.200975328,0
32,7,9,0.877860753,1
32,7,-15,0.173081188,0
32,8,4,0.966903189,1
32,8,6,0.493359048,0.5
32,8,-1,0.838482276,0.5
32,8,5,0.29754395,0.25
32,8,11,0.883423608,1
32,8,17,0.423752176,0.5
32,8,-3,0.20193343,0
32,9,4,0.39665965,0.333333333
32,9,-22,0.178906621,0
32,9,1,0.490227126,0.5
32,9,6,0.61377465,0.5
32,9,-20,0.228219753,0
32,10,-9,0.182524198,0.5
32,10,-13,0.178878794,0
32,10,-8,0.205819456,0
32,10,-24,0.195241695,0
32,10,-22,0.217611658,0
32,10,-2,0.410067441,0.5
32,10,13,0.838175618,1
32,10,23,0.870725557,1
32,10,3,0.607413753,1
32,10,4,0.669244419,0.5
32,10,-24,0.226350719,0
32,10,2,0.838175618,1
32,10,-4,0.200936812,0
32,10,3,0.725951115,1
32,10,-9,0.857327288,0.5
32,10,-2,0.23437063,0
32,11,4,0.493359048,0.5
32,11,15,0.88493083,1
32,11,-20,0.091412602,0
32,11,-8,0.120132725,0
32,11,15,0.690435602,1
32,11,-2,0.198648702,0
32,11,-1,0.51055506,0.5
32,11,-9,0.191287898,0
32,12,-6,0.23437063,0
32,12,-15,0.200975328,0
32,12,0,0.200975328,0
32,12,6,0.826824189,1
32,12,-14,0.200975328,0
32,12,-6,0.174049234,0
32,12,-10,0.200975328,0
32,12,-9,0.85681367,1
32,13,-12,0.203431561,0
32,13,6,0.686894336,1
32,13,14,0.686894336,1
32,13,0,0.60030176,0.5
32,13,6,0.852752907,1
32,13,0,0.160476624,0
32,14,21,0.838175618,1
32,14,20,0.838175618,1
32,14,2,0.50157052,1
32,14,-6,0.205524164,0
32,14,2,0.725951115,1
32,14,11,0.725951115,1
32,14,1,0.217831406,0
32,14,6,0.838175618,1
33,1,14,0.91440677,1
33,1,2,0.472937209,0
33,1,17,0.844717825,1
33,1,7,0.966903189,1
33,1,14,0.966903189,1
33,1,43,0.844717825,1
33,1,40,0.844717825,1
33,2,27,0.844717825,1
33,2,21,0.307211177,0
33,2,37,0.966903189,1
33,2,32,0.844717825,1
33,2,37,0.91440677,1
33,3,36,0.869080138,1
33,3,28,0.966903189,1
33,3,34,0.91440677,1
33,3,38,0.472937209,0
33,3,27,0.966903189,1
33,3,28,0.966903189,1
33,3,38,0.965734463,1
33,4,18,0.844717825,1
33,4,26,0.844717825,1
33,4,-50,0.844717825,1
33,4,15,0.869080138,1
33,4,25,0.869080138,1
33,4,30,0.844717825,1
33,4,26,0.844717825,1
33,4,25,0.173081188,0
33,4,21,0.173081188,0
33,4,33,0.844717825,1
33,4,27,0.844717825,1
33,4,8,0.869080138,1
33,4,20,0.869080138,1
33,4,19,0.869080138,1
33,4,15,0.869080138,1
33,4,16,0.869080138,1
33,4,24,0.966903189,1
33,4,20,0.966903189,1
33,4,20,0.966903189,1
33,4,24,0.51759053,1
33,4,32,0.687315698,1
33,4,30,0.966903189,1
33,4,21,0.51759053,1
33,4,24,0.966903189,1
33,4,20,0.966903189,1
33,4,16,0.91440677,1
33,4,8,0.51759053,1
33,5,16,0.307211177,0
33,5,26,0.869080138,1
33,5,20,0.844717825,1
33,5,9,0.844717825,1
33,5,24,0.869080138,1
33,5,18,0.869080138,1
33,5,14,0.844717825,1
33,5,17,0.844717825,1
33,5,22,0.869080138,1
33,5,13,0.869080138,1
33,5,18,0.869080138,1
33,5,18,0.869080138,1
33,5,15,0.844717825,1
33,5,23,0.844717825,1
33,5,20,0.966903189,1
33,5,15,0.91440677,1
33,5,29,0.838175618,1
33,5,11,0.869080138,1
33,6,28,0.838175618,1
33,6,17,0.869080138,1
33,6,8,0.869080138,1
33,6,15,0.838175618,1
33,6,11,0.838175618,1
33,7,16,0.966903189,1
33,7,28,0.838175618,1
33,7,2,0.173081188,0
33,7,3,0.869080138,1
33,7,19,0.869080138,1
33,8,10,0.869080138,1
33,8,4,0.838175618,1
33,8,8,0.869080138,1
33,8,18,0.152518563,0
33,9,6,0.173081188,0
33,9,24,0.838175618,1
33,9,6,0.173081188,0
33,9,2,0.173081188,0
33,9,5,0.838175618,1
33,10,11,0.425344822,0
33,10,17,0.838175618,1
33,10,19,0.838175618,1
33,10,22,0.838175618,1
33,11,14,0.844717825,1
33,11,3,0.838175618,1
33,11,9,0.838175618,1
33,11,5,0.869080138,1
33,11,8,0.869080138,1
33,11,16,0.869080138,1
33,12,20,0.173081188,0
33,12,3,0.173081188,0
33,12,6,0.869080138,1
33,14,13,0.173081188,0
33,14,6,0.173081188,0
33,15,-6,0.838175618,1
33,15,-3,0.838175618,1
33,15,10,0.173081188,0
34,1,-4,0.200936812,0
34,1,1,0.966903189,1
34,1,8,0.50157052,1
34,1,3,0.50157052,1
34,1,10,0.867519604,1
34,1,22,0.844717825,1
34,2,16,0.877860753,1
34,2,21,0.356763028,0
34,2,25,0.966903189,1
34,2,-29,0.867519604,1
34,2,1,0.25387319,0
34,3,-21,0.140615185,0
34,3,16,0.867519604,1
34,3,6,0.317334813,0
34,3,8,0.25387319,0
34,3,-15,0.25387319,0
34,3,8,0.844717825,1
34,3,5,0.844717825,1
34,3,10,0.966903189,1
34,3,18,0.91440677,1
34,3,15,0.892424806,1
34,3,5,0.25387319,0
34,3,17,0.867519604,1
34,3,31,0.377327835,0
34,3,30,0.844717825,1
34,3,21,0.317334813,0
34,3,33,0.50157052,1
34,3,29,0.25387319,0
34,4,12,0.200936812,0
34,4,20,0.892424806,1
34,4,14,0.317334813,0
34,4,-32,0.085901434,0
34,4,-9,0.25387319,0
34,4,15,0.966903189,1
34,4,22,0.205524164,0
34,5,-43,0.140615185,0
34,5,10,0.91440677,1
34,5,10,0.377327835,0
34,5,26,0.867519604,1
34,5,41,0.205524164,0
34,6,5,0.838175618,1
34,6,22,0.239829983,0
34,6,31,0.841095009,1
34,6,9,0.966903189,1
34,6,13,0.660724215,1
34,6,15,0.317334813,0
34,6,23,0.966903189,1
34,6,1,0.50157052,1
34,7,-8,0.105192736,0
34,7,16,0.838175618,1
34,7,11,0.200936812,0
34,7,12,0.25387319,0
34,7,24,0.892424806,1
34,7,33,0.880612727,1
34,7,4,0.205524164,0
34,8,-12,0.41394186,0
34,8,15,0.892424806,1
34,8,27,0.877860753,1
34,8,33,0.629451434,1
34,8,23,0.699077148,1
34,8,17,0.205524164,0
34,8,24,0.838175618,1
34,9,4,0.880612727,1
34,9,3,0.719564819,1
34,9,23,0.91440677,1
34,9,20,0.317334813,0
34,9,11,0.317334813,0
34,9,10,0.838175618,1
34,9,20,0.841095009,1
34,9,19,0.838175618,1
34,10,-2,0.25387319,0
34,10,10,0.140615185,0
34,10,15,0.200936812,0
34,10,17,0.966903189,1
34,10,17,0.87296166,1
34,10,28,0.880612727,1
34,10,19,0.838175618,1
34,10,16,0.317334813,0
34,11,2,0.235222877,0
34,11,0,0.25387319,0
34,11,3,0.25387319,0
34,11,3,0.25387319,0
34,11,7,0.838175618,1
34,11,21,0.966903189,1
34,11,7,0.844717825,0.666666667
34,11,5,0.317334813,0
34,12,15,0.838175618,1
34,12,13,0.841095009,1
34,12,1,0.200936812,0
34,12,11,0.317334813,0
34,12,17,0.317334813,0
34,12,2,0.25387319,0
34,12,22,0.91440677,1
34,12,15,0.966903189,1
34,12,15,0.966903189,1
34,12,8,0.844717825,1
34,13,16,0.629451434,1
34,13,19,0.966903189,1
34,13,14,0.317334813,0
34,13,15,0.91440677,1
34,13,17,0.317334813,0
34,13,5,0.91440677,1
34,13,20,0.966903189,1
34,14,16,0.712730484,1
34,14,15,0.317334813,0
34,14,19,0.735685784,1
34,14,18,0.966903189,1
34,14,17,0.140615185,0
34,14,19,0.966903189,1
34,14,20,0.25387319,0
34,14,16,0.87296166,1
36,2,11,0.227965095,0
36,3,25,0.910866031,1
36,3,6,0.867089525,0.5
36,4,0,0.226037575,0
36,4,13,0.227879596,0
36,4,6,0.94758364,1
36,4,20,0.726314083,0.25
36,4,18,0.875078173,1
36,4,14,0.275612621,0
36,4,-10,0.166556477,0
36,4,18,0.73896147,0.5
36,5,11,0.286892065,0
36,6,-19,0.187637694,0
36,6,5,0.200936812,0
36,6,8,0.286755869,0
36,6,4,0.26035578,0
36,6,7,0.205833241,0
36,6,4,0.60030176,0.5
36,6,9,0.916025675,1
36,6,20,0.607413753,1
36,6,10,0.198768449,0
36,6,6,0.831678645,0.5
36,7,9,0.450765844,0.5
36,7,9,0.854627663,0.5
36,7,11,0.43099802,0.5
36,7,4,0.140615185,0
36,7,-23,0.134084287,0
36,7,12,0.390093859,0.5
36,7,5,0.23332033,0
36,7,5,0.939720009,1
36,7,12,0.965734463,1
36,7,7,0.483059565,0.5
36,7,12,0.255316072,0
36,7,9,0.226350719,0
36,7,-3,0.841095009,1
36,7,12,0.226350719,0
36,7,17,0.140615185,0
36,7,16,0.200936812,0
36,7,-11,0.159081165,0
36,7,0,0.2290309,0
